qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
Os01g0184000	BP	0042273	ribosomal large subunit biogenesis	1.52582066511	0.484057013009	21
Os01g0184000	BP	0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	1.17658125843	0.462198919789	23
Os01g0184000	BP	0016072	rRNA metabolic process	1.07273087121	0.455087592131	27
Os01g0184000	MF	0005515	protein binding	0.148191688821	0.36059571811	27
Os01g0184100	MF	0043621	protein self-association	6.76258948875	0.682292299571	1
Os01g0184100	BP	0042542	response to hydrogen peroxide	6.40776304715	0.672252886853	1
Os01g0184100	CC	0005737	cytoplasm	1.79118260863	0.499028522315	1
Os01g0184100	BP	0009651	response to salt stress	6.13906081949	0.664463901496	2
Os01g0184100	MF	0051082	unfolded protein binding	3.75648169539	0.586121487884	2
Os01g0184100	BP	0009408	response to heat	4.29232418049	0.605524271611	5
Os01g0184100	BP	0051259	protein complex oligomerization	4.06232286111	0.597353575706	7
Os01g0184100	BP	0006457	protein folding	3.1828408884	0.563744323936	12
Os01g0184500	MF	0003724	RNA helicase activity	8.30316356753	0.72309685661	1
Os01g0184500	BP	1902775	mitochondrial large ribosomal subunit assembly	2.12141490106	0.516184929051	1
Os01g0184500	CC	0005739	mitochondrion	0.526974711596	0.410105070673	1
Os01g0184500	MF	0005524	ATP binding	3.02284530962	0.557149536693	7
Os01g0184500	CC	0009507	chloroplast	0.235206765789	0.375119270455	7
Os01g0184500	CC	0016021	integral component of membrane	0.0120240869331	0.320621818545	10
Os01g0184500	MF	0016787	hydrolase activity	2.45601523445	0.532252779435	18
Os01g0184500	BP	1901259	chloroplast rRNA processing	0.449716474251	0.402072431495	18
Os01g0184500	MF	0003676	nucleic acid binding	2.266329933	0.523288939864	20
Os01g0184500	BP	0110102	ribulose bisphosphate carboxylase complex assembly	0.396790563017	0.396163387821	20
Os01g0184900	CC	0005694	chromosome	6.54488816125	0.676164855537	1
Os01g0184900	BP	0006260	DNA replication	5.97747284683	0.659697604398	1
Os01g0184900	MF	0003677	DNA binding	3.22109094302	0.56529621869	1
Os01g0184900	BP	0006281	DNA repair	5.48848744746	0.644867606327	2
Os01g0184900	CC	0005634	nucleus	4.10422161823	0.598858917162	2
Os01g0184900	MF	0031491	nucleosome binding	1.78075732326	0.498462168332	3
Os01g0184900	MF	0042393	histone binding	1.44286040483	0.479112968639	4
Os01g0184900	MF	0016491	oxidoreductase activity	0.0134184317248	0.321519671007	11
Os01g0184900	CC	0070013	intracellular organelle lumen	0.952787212951	0.446430910257	16
Os01g0184900	CC	0032991	protein-containing complex	0.510822558074	0.408477128621	19
Os01g0184900	BP	0010197	polar nucleus fusion	0.524070791924	0.4098142496	27
Os01g0184900	BP	0010228	vegetative to reproductive phase transition of meristem	0.451102264335	0.402222341456	32
Os01g0185200	MF	0004819	glutamine-tRNA ligase activity	11.0252396118	0.786826091126	1
Os01g0185200	BP	0006425	glutaminyl-tRNA aminoacylation	10.7772786486	0.781373679616	1
Os01g0185200	CC	0005737	cytoplasm	1.82924887585	0.501082604167	1
Os01g0185200	CC	0016021	integral component of membrane	0.00544138186108	0.315410782951	5
Os01g0185200	MF	0005524	ATP binding	2.69464041944	0.543051026322	7
Os01g0185250	CC	0016021	integral component of membrane	0.895017073836	0.44206695661	1
Os01g0185300	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.53690291374	0.646364668361	1
Os01g0185500	MF	0017172	cysteine dioxygenase activity	14.6032402303	0.84846132861	1
Os01g0185500	BP	0070483	detection of hypoxia	0.252589246238	0.377674990113	1
Os01g0185500	CC	0005829	cytosol	0.0884625824171	0.347886342327	1
Os01g0185500	CC	0005634	nucleus	0.0530488973982	0.338142966761	2
Os01g0185500	BP	0018171	peptidyl-cysteine oxidation	0.243755893263	0.376387622697	3
Os01g0185500	MF	0046872	metal ion binding	2.56940972833	0.537446574795	6
Os01g0185500	CC	0016021	integral component of membrane	0.0109737138418	0.31991049795	9
Os01g0185500	MF	0004034	aldose 1-epimerase activity	0.0568246233678	0.339312653863	11
Os01g0185500	BP	0009061	anaerobic respiration	0.0884389546507	0.34788057455	12
Os01g0185500	BP	0071456	cellular response to hypoxia	0.0615970050929	0.340736816206	15
Os01g0185500	MF	0030246	carbohydrate binding	0.0340896911234	0.331508847822	16
Os01g0185500	MF	0016829	lyase activity	0.0212640624079	0.325873357748	18
Os01g0185500	BP	0033499	galactose catabolic process via UDP-galactose	0.056990568712	0.339363156806	19
Os01g0185500	MF	0016740	transferase activity	0.0197944888812	0.325128607414	19
Os01g0185500	BP	0006006	glucose metabolic process	0.0359259520717	0.332221415018	30
Os01g0185900	MF	0043565	sequence-specific DNA binding	6.25770175771	0.667923590184	1
Os01g0185900	CC	0005634	nucleus	4.08700201419	0.598241184411	1
Os01g0185900	BP	0006355	regulation of transcription, DNA-templated	3.47645607607	0.575429131255	1
Os01g0185900	MF	0003700	DNA-binding transcription factor activity	4.70332387218	0.619597388573	2
Os01g0185900	MF	0043531	ADP binding	0.0511444647322	0.337537186173	9
Os01g0185900	BP	0006952	defense response	0.13959205398	0.358949653066	19
Os01g0186000	MF	0043565	sequence-specific DNA binding	6.06458779593	0.662275092932	1
Os01g0186000	CC	0005634	nucleus	3.96087629243	0.593676319633	1
Os01g0186000	BP	0006355	regulation of transcription, DNA-templated	3.36917192739	0.571219017168	1
Os01g0186000	MF	0003700	DNA-binding transcription factor activity	4.55817833128	0.614700413041	2
Os01g0186000	CC	0016021	integral component of membrane	0.00374316375744	0.313583539341	8
Os01g0186000	MF	0043531	ADP binding	0.0400144110824	0.333745230752	9
Os01g0186000	MF	0005515	protein binding	0.0215775101324	0.326028842191	10
Os01g0186000	MF	0046872	metal ion binding	0.0104858406774	0.319568537199	17
Os01g0186000	BP	0050832	defense response to fungus	0.210261751568	0.37128045448	19
Os01g0186000	BP	0009867	jasmonic acid mediated signaling pathway	0.204268818655	0.370324748948	21
Os01g0186000	BP	0042742	defense response to bacterium	0.0430824434381	0.334838163154	53
Os01g0186200	MF	0009881	photoreceptor activity	10.9256845007	0.784644416944	1
Os01g0186200	BP	0018298	protein-chromophore linkage	8.88432543829	0.737491622595	1
Os01g0186200	CC	0005634	nucleus	0.0884683409515	0.347887747927	1
Os01g0186200	MF	0106310	protein serine kinase activity	0.125162064668	0.356069220511	4
Os01g0186200	BP	0050896	response to stimulus	3.14704633688	0.56228358605	5
Os01g0186200	MF	0106311	protein threonine kinase activity	0.124947707107	0.356025213169	5
Os01g0186200	BP	0006468	protein phosphorylation	0.0798096320594	0.34571986915	17
Os01g0186700	MF	0004674	protein serine/threonine kinase activity	7.26747643936	0.696133897957	1
Os01g0186700	BP	0006468	protein phosphorylation	5.29232854836	0.638733493049	1
Os01g0186700	CC	0016021	integral component of membrane	0.0573984772001	0.339486985939	1
Os01g0186700	MF	0005524	ATP binding	3.02268987061	0.557143045952	7
Os01g0186700	BP	0018209	peptidyl-serine modification	2.34857219542	0.52721975539	10
Os01g0186700	BP	0035556	intracellular signal transduction	0.907737533533	0.443039678795	18
Os01g0187500	MF	0003677	DNA binding	2.59313503252	0.538518668237	1
Os01g0187500	BP	0051568	histone H3-K4 methylation	2.04313616044	0.512246431904	1
Os01g0187500	CC	0048188	Set1C/COMPASS complex	1.94453351788	0.507176363901	1
Os01g0187500	MF	0034511	U3 snoRNA binding	2.5652401627	0.537257650831	2
Os01g0187500	MF	0046872	metal ion binding	2.0824034907	0.514231372569	4
Os01g0187500	MF	0042393	histone binding	1.73326836482	0.495861100296	7
Os01g0187500	BP	0006364	rRNA processing	1.24701892921	0.466844842549	12
Os01g0187500	MF	0004523	RNA-DNA hybrid ribonuclease activity	0.914714346015	0.443570296124	12
Os01g0187500	CC	0032040	small-subunit processome	0.686167588027	0.42497675879	13
Os01g0187500	CC	0016021	integral component of membrane	0.0579619517108	0.339657318925	22
Os01g0187500	BP	0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	0.739845352139	0.429592710568	27
Os01g0187600	MF	0019139	cytokinin dehydrogenase activity	14.464661292	0.847626910121	1
Os01g0187600	BP	0009690	cytokinin metabolic process	10.7518002839	0.780809898508	1
Os01g0187600	CC	0005615	extracellular space	6.76772137437	0.682435542999	1
Os01g0187600	MF	0071949	FAD binding	7.2282520277	0.695076134811	3
Os01g0187600	CC	0005840	ribosome	0.0165629684459	0.323386832965	4
Os01g0187600	CC	0016021	integral component of membrane	0.012583241573	0.320987817086	7
Os01g0187600	BP	0042447	hormone catabolic process	0.953222948402	0.446463315248	13
Os01g0187600	MF	0003735	structural constituent of ribosome	0.0204262747794	0.325452059373	15
Os01g0187600	BP	0010229	inflorescence development	0.48188112344	0.405494439334	17
Os01g0187600	BP	0009736	cytokinin-activated signaling pathway	0.0371603379895	0.332690228514	33
Os01g0187600	BP	0006412	translation	0.0187416827554	0.324577918583	43
Os01g0187900	CC	0005634	nucleus	4.1132901552	0.5991837192	1
Os01g0187900	MF	0003677	DNA binding	3.22820814697	0.565583961735	1
Os01g0187900	BP	0009739	response to gibberellin	1.77765810293	0.498293483595	1
Os01g0187900	BP	0080033	response to nitrite	1.38825553151	0.475780819793	3
Os01g0187900	MF	0008270	zinc ion binding	1.36980395633	0.474640082392	3
Os01g0187900	BP	0009723	response to ethylene	1.36950894177	0.474621781416	4
Os01g0187900	BP	0009733	response to auxin	1.17236922051	0.461916752195	7
Os01g0187900	MF	0001067	transcription regulatory region nucleic acid binding	0.796136838414	0.434256878666	9
Os01g0187900	BP	0009744	response to sucrose	0.684422603214	0.42482372422	11
Os01g0187900	BP	2000469	negative regulation of peroxidase activity	0.420782143899	0.398887933256	17
Os01g0187900	MF	0003700	DNA-binding transcription factor activity	0.202733605757	0.370077677532	17
Os01g0187900	BP	0009646	response to absence of light	0.352646719432	0.390925662605	19
Os01g0187900	BP	0090697	post-embryonic plant organ morphogenesis	0.338423670441	0.389168927902	21
Os01g0187900	BP	0045892	negative regulation of transcription, DNA-templated	0.337133236459	0.389007731019	22
Os01g0187900	BP	0010252	auxin homeostasis	0.333248327889	0.388520569235	25
Os01g0187900	BP	0048527	lateral root development	0.332696620312	0.388451156135	26
Os01g0187900	BP	0010150	leaf senescence	0.321158133772	0.386986024212	31
Os01g0187900	BP	0030307	positive regulation of cell growth	0.285972219448	0.382347689866	43
Os01g0187900	BP	0009737	response to abscisic acid	0.254870411703	0.37800377265	53
Os01g0187900	BP	0006357	regulation of transcription by RNA polymerase II	0.147343703015	0.360435564807	76
Os01g0188100	MF	0051213	dioxygenase activity	7.65016332396	0.70630764356	1
Os01g0188100	MF	0046872	metal ion binding	2.59192261279	0.538464000912	3
Os01g0188400	MF	0004471	malate dehydrogenase (decarboxylating) (NAD+) activity	10.8455962357	0.782882119345	1
Os01g0188400	BP	0006108	malate metabolic process	0.938577590214	0.445370071009	1
Os01g0188400	CC	0009507	chloroplast	0.504950186965	0.407878897987	1
Os01g0188400	BP	0006090	pyruvate metabolic process	0.590251176073	0.416253974179	2
Os01g0188400	MF	0051287	NAD binding	6.45224109477	0.67352632375	4
Os01g0188400	MF	0046872	metal ion binding	2.49963798074	0.534264734952	8
Os01g0188400	MF	0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	1.16934223094	0.461713658733	16
Os01g0188400	MF	0008948	oxaloacetate decarboxylase activity	0.0821154762766	0.346308218791	19
Os01g0190000	MF	0016491	oxidoreductase activity	2.8414031323	0.549455829133	1
Os01g0190000	CC	0005634	nucleus	0.598248342948	0.41700714022	1
Os01g0190000	MF	0046872	metal ion binding	0.0365542362284	0.332461023478	3
Os01g0190000	CC	0005829	cytosol	0.0967183840619	0.34985658933	7
Os01g0190300	BP	0009734	auxin-activated signaling pathway	11.3833260508	0.794592966333	1
Os01g0190300	CC	0005634	nucleus	4.1056342728	0.598909536893	1
Os01g0190300	BP	0006355	regulation of transcription, DNA-templated	3.49230491305	0.576045543863	16
Os01g0190400	BP	0001678	cellular glucose homeostasis	12.4061283575	0.816128294491	1
Os01g0190400	MF	0005536	glucose binding	12.0203987975	0.808114887209	1
Os01g0190400	CC	0005829	cytosol	1.04933067103	0.453438295373	1
Os01g0190400	MF	0004396	hexokinase activity	11.3934317196	0.794810371938	2
Os01g0190400	CC	0005739	mitochondrion	0.705437493908	0.426653954022	2
Os01g0190400	BP	0046835	carbohydrate phosphorylation	8.78999040793	0.735187769129	4
Os01g0190400	BP	0006096	glycolytic process	7.55326288846	0.703756065745	8
Os01g0190400	CC	0016021	integral component of membrane	0.00495129989656	0.314917066789	9
Os01g0190400	MF	0005524	ATP binding	3.02287035168	0.557150582371	10
Os01g0190400	BP	0019318	hexose metabolic process	7.11458371052	0.69199452998	18
Os01g0190400	BP	0051156	glucose 6-phosphate metabolic process	1.32722515922	0.471978035381	54
Os01g0191100	BP	0002182	cytoplasmic translational elongation	14.439148703	0.847472857418	1
Os01g0191100	CC	0022625	cytosolic large ribosomal subunit	10.9009516921	0.784100876682	1
Os01g0191100	MF	0003735	structural constituent of ribosome	3.80956598193	0.588102949843	1
Os01g0191100	MF	0044877	protein-containing complex binding	0.109461295776	0.352739326362	3
Os01g0191100	MF	0003729	mRNA binding	0.101261369155	0.350904950994	4
Os01g0191100	CC	0042788	polysomal ribosome	0.304958958847	0.384883925619	15
Os01g0191100	CC	0099503	secretory vesicle	0.211042946769	0.37140402453	17
Os01g0191100	CC	0005777	peroxisome	0.190285829087	0.368038801268	18
Os01g0191100	CC	0005794	Golgi apparatus	0.142303260077	0.359473947496	23
Os01g0191100	CC	0005730	nucleolus	0.0827398769017	0.346466112272	25
Os01g0191100	BP	0009409	response to cold	0.239577599359	0.375770557268	29
Os01g0191100	BP	0010274	hydrotropism	0.20405661205	0.370290652643	30
Os01g0191100	CC	0009507	chloroplast	0.0649343178534	0.341700173252	31
Os01g0191100	CC	0016020	membrane	0.0319399117651	0.330649767578	35
Os01g0191100	CC	0071944	cell periphery	0.0274490186407	0.328756366267	39
Os01g0191150	MF	0003779	actin binding	7.38478002854	0.699280299474	1
Os01g0191150	CC	0005856	cytoskeleton	5.57318051697	0.647482128715	1
Os01g0191150	BP	0042989	sequestering of actin monomers	2.95424319122	0.554268482326	1
Os01g0191150	CC	0005737	cytoplasm	1.78270668525	0.498568193248	4
Os01g0191150	MF	0102132	3-oxo-pimeloyl-[acp] methyl ester reductase activity	0.0687869755931	0.342781997819	6
Os01g0191150	MF	0102131	3-oxo-glutaryl-[acp] methyl ester reductase activity	0.0687869755931	0.342781997819	7
Os01g0191150	MF	0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.068634875134	0.342739871423	8
Os01g0191150	CC	0071944	cell periphery	0.431058493009	0.400031125297	9
Os01g0191150	MF	0042973	glucan endo-1,3-beta-D-glucosidase activity	0.0480284965188	0.336521167691	10
Os01g0191150	CC	0043231	intracellular membrane-bounded organelle	0.0180577361538	0.324211841882	13
Os01g0191150	CC	0016021	integral component of membrane	0.00304463281384	0.312711873401	15
Os01g0191150	BP	0005975	carbohydrate metabolic process	0.0146366994344	0.322266619471	43
Os01g0191200	MF	0045735	nutrient reservoir activity	12.6428249047	0.820984014064	1
Os01g0191200	BP	0016311	dephosphorylation	5.33278745388	0.640007875246	1
Os01g0191200	MF	0003993	acid phosphatase activity	9.61069492539	0.75483627441	2
Os01g0191300	MF	0003700	DNA-binding transcription factor activity	4.46931470425	0.611663744899	1
Os01g0191300	BP	0006355	regulation of transcription, DNA-templated	3.30348848638	0.568608279328	1
Os01g0191300	CC	0005634	nucleus	0.328311467166	0.387897378533	1
Os01g0191300	MF	0003677	DNA binding	3.0479868273	0.558197195644	3
Os01g0191300	MF	0001067	transcription regulatory region nucleic acid binding	0.765093056513	0.43170585622	9
Os01g0191300	BP	0010321	regulation of vegetative phase change	0.0819280150034	0.34626069799	19
Os01g0191300	BP	1905177	tracheary element differentiation	0.0779774797354	0.345246298528	20
Os01g0191300	BP	1903508	positive regulation of nucleic acid-templated transcription	0.0314352537836	0.33044394517	25
Os01g0191300	BP	0071555	cell wall organization	0.0263728921472	0.328280092028	38
Os01g0191500	BP	0006627	protein processing involved in protein targeting to mitochondrion	6.18350761668	0.665763897978	1
Os01g0191500	MF	0004222	metalloendopeptidase activity	4.10899587697	0.599029958438	1
Os01g0191500	CC	0005759	mitochondrial matrix	4.09832554386	0.598647548679	1
Os01g0191500	MF	0046872	metal ion binding	2.42668649419	0.530890027244	5
Os01g0191500	CC	0005743	mitochondrial inner membrane	2.09237079837	0.514732229043	6
Os01g0191500	MF	0003872	6-phosphofructokinase activity	0.165451905275	0.363761232098	12
Os01g0191500	MF	0005524	ATP binding	0.0580468155013	0.339682900581	18
Os01g0191500	MF	0008094	ATPase, acting on DNA	0.0567377829919	0.339286195922	21
Os01g0191500	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0.0553364280191	0.338856406798	22
Os01g0191500	MF	0003684	damaged DNA binding	0.0399169720465	0.333709845197	37
Os01g0191500	MF	0008194	UDP-glycosyltransferase activity	0.0398934323145	0.33370129013	38
Os01g0191500	MF	0016491	oxidoreductase activity	0.0268772610809	0.328504503155	40
Os01g0191500	BP	0006002	fructose 6-phosphate metabolic process	0.16140209122	0.36303392448	43
Os01g0191500	BP	0061615	glycolytic process through fructose-6-phosphate	0.159925969257	0.362766561865	44
